asset_candidate_id,page,category,image_file,nearby_text,conversion_strategy,review_status
P057-I07,57,bathroom_sink_faucet,inventory_images/bathroom_sink_faucet/P057-I07_p057_img_07.png,57,mesh_variant_material,unreviewed
P058-I02,58,bathroom_sink_faucet,inventory_images/bathroom_sink_faucet/P058-I02_p058_img_02.png,,mesh_variant_material,unreviewed
P058-I03,58,bathroom_sink_faucet,inventory_images/bathroom_sink_faucet/P058-I03_p058_img_03.png,,mesh_variant_material,unreviewed
P058-I04,58,bathroom_sink_faucet,inventory_images/bathroom_sink_faucet/P058-I04_p058_img_04.png,,mesh_variant_material,unreviewed
P058-I05,58,bathroom_sink_faucet,inventory_images/bathroom_sink_faucet/P058-I05_p058_img_05.png,,mesh_variant_material,unreviewed
P058-I06,58,bathroom_sink_faucet,inventory_images/bathroom_sink_faucet/P058-I06_p058_img_06.png,,mesh_variant_material,unreviewed
P058-I07,58,bathroom_sink_faucet,inventory_images/bathroom_sink_faucet/P058-I07_p058_img_07.png,58,mesh_variant_material,unreviewed
P059-I02,59,bathroom_sink_faucet,inventory_images/bathroom_sink_faucet/P059-I02_p059_img_02.png,,mesh_variant_material,unreviewed
P059-I03,59,bathroom_sink_faucet,inventory_images/bathroom_sink_faucet/P059-I03_p059_img_03.png,,mesh_variant_material,unreviewed
P059-I04,59,bathroom_sink_faucet,inventory_images/bathroom_sink_faucet/P059-I04_p059_img_04.png,,mesh_variant_material,unreviewed
P059-I05,59,bathroom_sink_faucet,inventory_images/bathroom_sink_faucet/P059-I05_p059_img_05.png,,mesh_variant_material,unreviewed
P060-I02,60,bathroom_sink_faucet,inventory_images/bathroom_sink_faucet/P060-I02_p060_img_02.png,,mesh_variant_material,unreviewed
P060-I03,60,bathroom_sink_faucet,inventory_images/bathroom_sink_faucet/P060-I03_p060_img_03.png,,mesh_variant_material,unreviewed
P060-I04,60,bathroom_sink_faucet,inventory_images/bathroom_sink_faucet/P060-I04_p060_img_04.png,,mesh_variant_material,unreviewed
P061-I02,61,bathroom_sink_faucet,inventory_images/bathroom_sink_faucet/P061-I02_p061_img_02.png,,mesh_variant_material,unreviewed
P061-I03,61,bathroom_sink_faucet,inventory_images/bathroom_sink_faucet/P061-I03_p061_img_03.png,,mesh_variant_material,unreviewed
P061-I04,61,bathroom_sink_faucet,inventory_images/bathroom_sink_faucet/P061-I04_p061_img_04.png,6,mesh_variant_material,unreviewed
P063-I02,63,kitchen_faucet,inventory_images/kitchen_faucet/P063-I02_p063_img_02.png,,mesh_variant_material,unreviewed
P063-I03,63,kitchen_faucet,inventory_images/kitchen_faucet/P063-I03_p063_img_03.png,,mesh_variant_material,unreviewed
P063-I04,63,kitchen_faucet,inventory_images/kitchen_faucet/P063-I04_p063_img_04.png,,mesh_variant_material,unreviewed
P063-I05,63,kitchen_faucet,inventory_images/kitchen_faucet/P063-I05_p063_img_05.png,,mesh_variant_material,unreviewed
P063-I06,63,kitchen_faucet,inventory_images/kitchen_faucet/P063-I06_p063_img_06.png,,mesh_variant_material,unreviewed
P063-I07,63,kitchen_faucet,inventory_images/kitchen_faucet/P063-I07_p063_img_07.png,,mesh_variant_material,unreviewed
P064-I02,64,kitchen_faucet,inventory_images/kitchen_faucet/P064-I02_p064_img_02.png,,mesh_variant_material,unreviewed
P064-I03,64,kitchen_faucet,inventory_images/kitchen_faucet/P064-I03_p064_img_03.png,,mesh_variant_material,unreviewed
P064-I04,64,kitchen_faucet,inventory_images/kitchen_faucet/P064-I04_p064_img_04.png,,mesh_variant_material,unreviewed
P064-I05,64,kitchen_faucet,inventory_images/kitchen_faucet/P064-I05_p064_img_05.png,,mesh_variant_material,unreviewed
P065-I02,65,kitchen_faucet,inventory_images/kitchen_faucet/P065-I02_p065_img_02.png,,mesh_variant_material,unreviewed
P065-I03,65,kitchen_faucet,inventory_images/kitchen_faucet/P065-I03_p065_img_03.png,,mesh_variant_material,unreviewed
P065-I04,65,kitchen_faucet,inventory_images/kitchen_faucet/P065-I04_p065_img_04.png,,mesh_variant_material,unreviewed
P065-I05,65,kitchen_faucet,inventory_images/kitchen_faucet/P065-I05_p065_img_05.png,,mesh_variant_material,unreviewed
P065-I06,65,kitchen_faucet,inventory_images/kitchen_faucet/P065-I06_p065_img_06.png,,mesh_variant_material,unreviewed
P065-I07,65,kitchen_faucet,inventory_images/kitchen_faucet/P065-I07_p065_img_07.png,,mesh_variant_material,unreviewed
P066-I02,66,kitchen_faucet,inventory_images/kitchen_faucet/P066-I02_p066_img_02.png,,mesh_variant_material,unreviewed
P066-I03,66,kitchen_faucet,inventory_images/kitchen_faucet/P066-I03_p066_img_03.png,,mesh_variant_material,unreviewed
P066-I04,66,kitchen_faucet,inventory_images/kitchen_faucet/P066-I04_p066_img_04.png,,mesh_variant_material,unreviewed
P066-I05,66,kitchen_faucet,inventory_images/kitchen_faucet/P066-I05_p066_img_05.png,,mesh_variant_material,unreviewed
P066-I06,66,kitchen_faucet,inventory_images/kitchen_faucet/P066-I06_p066_img_06.png,,mesh_variant_material,unreviewed
P066-I07,66,kitchen_faucet,inventory_images/kitchen_faucet/P066-I07_p066_img_07.png,,mesh_variant_material,unreviewed
P068-I02,68,laundry_faucet,inventory_images/laundry_faucet/P068-I02_p068_img_02.png,,mesh_variant_material,unreviewed
P068-I03,68,laundry_faucet,inventory_images/laundry_faucet/P068-I03_p068_img_03.png,,mesh_variant_material,unreviewed
P068-I04,68,laundry_faucet,inventory_images/laundry_faucet/P068-I04_p068_img_04.png,,mesh_variant_material,unreviewed
P070-I02,70,roman_tub_faucet,inventory_images/roman_tub_faucet/P070-I02_p070_img_02.png,,mesh_variant_material,unreviewed
P070-I03,70,roman_tub_faucet,inventory_images/roman_tub_faucet/P070-I03_p070_img_03.png,,mesh_variant_material,unreviewed
P070-I04,70,roman_tub_faucet,inventory_images/roman_tub_faucet/P070-I04_p070_img_04.png,,mesh_variant_material,unreviewed
P070-I05,70,roman_tub_faucet,inventory_images/roman_tub_faucet/P070-I05_p070_img_05.png,,mesh_variant_material,unreviewed
P070-I06,70,roman_tub_faucet,inventory_images/roman_tub_faucet/P070-I06_p070_img_06.png,,mesh_variant_material,unreviewed
P070-I07,70,roman_tub_faucet,inventory_images/roman_tub_faucet/P070-I07_p070_img_07.png,,mesh_variant_material,unreviewed
P071-I02,71,roman_tub_faucet,inventory_images/roman_tub_faucet/P071-I02_p071_img_02.png,,mesh_variant_material,unreviewed
P071-I03,71,roman_tub_faucet,inventory_images/roman_tub_faucet/P071-I03_p071_img_03.png,,mesh_variant_material,unreviewed
P071-I04,71,roman_tub_faucet,inventory_images/roman_tub_faucet/P071-I04_p071_img_04.png,,mesh_variant_material,unreviewed
P071-I05,71,roman_tub_faucet,inventory_images/roman_tub_faucet/P071-I05_p071_img_05.png,,mesh_variant_material,unreviewed
P071-I06,71,roman_tub_faucet,inventory_images/roman_tub_faucet/P071-I06_p071_img_06.png,,mesh_variant_material,unreviewed
P071-I07,71,roman_tub_faucet,inventory_images/roman_tub_faucet/P071-I07_p071_img_07.png,,mesh_variant_material,unreviewed
P073-I01,73,shower_enclosures,inventory_images/shower_enclosures/P073-I01_p073_img_01.png,Frameless Fixed Panel Fix Bypass Door,parametric_glass_system,unreviewed
P075-I02,75,shower_faucets,inventory_images/shower_faucets/P075-I02_p075_img_02.png,,mesh_variant_material,unreviewed
P075-I03,75,shower_faucets,inventory_images/shower_faucets/P075-I03_p075_img_03.png,,mesh_variant_material,unreviewed
P075-I04,75,shower_faucets,inventory_images/shower_faucets/P075-I04_p075_img_04.png,,mesh_variant_material,unreviewed
P075-I05,75,shower_faucets,inventory_images/shower_faucets/P075-I05_p075_img_05.png,,mesh_variant_material,unreviewed
P075-I06,75,shower_faucets,inventory_images/shower_faucets/P075-I06_p075_img_06.png,,mesh_variant_material,unreviewed
P075-I07,75,shower_faucets,inventory_images/shower_faucets/P075-I07_p075_img_07.png,,mesh_variant_material,unreviewed
P076-I02,76,shower_faucets,inventory_images/shower_faucets/P076-I02_p076_img_02.png,,mesh_variant_material,unreviewed
P076-I03,76,shower_faucets,inventory_images/shower_faucets/P076-I03_p076_img_03.png,,mesh_variant_material,unreviewed
P076-I04,76,shower_faucets,inventory_images/shower_faucets/P076-I04_p076_img_04.png,,mesh_variant_material,unreviewed
P076-I05,76,shower_faucets,inventory_images/shower_faucets/P076-I05_p076_img_05.png,,mesh_variant_material,unreviewed
P076-I06,76,shower_faucets,inventory_images/shower_faucets/P076-I06_p076_img_06.png,,mesh_variant_material,unreviewed
P076-I07,76,shower_faucets,inventory_images/shower_faucets/P076-I07_p076_img_07.png,,mesh_variant_material,unreviewed
P077-I02,77,shower_faucets,inventory_images/shower_faucets/P077-I02_p077_img_02.png,,mesh_variant_material,unreviewed
P077-I03,77,shower_faucets,inventory_images/shower_faucets/P077-I03_p077_img_03.png,,mesh_variant_material,unreviewed
P077-I04,77,shower_faucets,inventory_images/shower_faucets/P077-I04_p077_img_04.png,,mesh_variant_material,unreviewed
P077-I05,77,shower_faucets,inventory_images/shower_faucets/P077-I05_p077_img_05.png,,mesh_variant_material,unreviewed
P077-I06,77,shower_faucets,inventory_images/shower_faucets/P077-I06_p077_img_06.png,,mesh_variant_material,unreviewed
P078-I02,78,shower_faucets,inventory_images/shower_faucets/P078-I02_p078_img_02.png,,mesh_variant_material,unreviewed
P078-I03,78,shower_faucets,inventory_images/shower_faucets/P078-I03_p078_img_03.png,,mesh_variant_material,unreviewed
P078-I04,78,shower_faucets,inventory_images/shower_faucets/P078-I04_p078_img_04.png,,mesh_variant_material,unreviewed
P078-I05,78,shower_faucets,inventory_images/shower_faucets/P078-I05_p078_img_05.png,,mesh_variant_material,unreviewed
P080-I01,80,sinks,inventory_images/sinks/P080-I01_p080_img_01.png,Single Bow 2318 SR Inside: 21” x 15 3/4” x 9”,parametric_fixture,unreviewed
P080-I02,80,sinks,inventory_images/sinks/P080-I02_p080_img_02.png,Single Bowl Kitchen & Laundry Sink 3018 SR x 9” Inside: 28” x 16” x 9” Ins,parametric_fixture,unreviewed
P080-I04,80,sinks,inventory_images/sinks/P080-I04_p080_img_04.png,2318 SR Inside: 21” x 15 3/4” x 9” In 2318 HMR Inside: 21” x 16” x 10” Ins Double,parametric_fixture,unreviewed
P080-I05,80,sinks,inventory_images/sinks/P080-I05_p080_img_05.png,3018 SR 4” x 9” Inside: 28” x 16” x 9” Inside R 3018 HMR ” x 10” Inside: 28” x 16” x 10” Insid Double Bowl Kitchen Sinks,parametric_fixture,unreviewed
P080-I06,80,sinks,inventory_images/sinks/P080-I06_p080_img_06.png,3218 SR 6” x 9” Inside: 30 1/8” x 16” x 9” R 3218 HMR 6” x 10” Inside: 30” x 16” x 10” chen Sinks,parametric_fixture,unreviewed
P080-I07,80,sinks,inventory_images/sinks/P080-I07_p080_img_07.png,Inside: 21” x 16” x 10” Insid Double B 5050 SR Inside: 30” x 16” x 9” Inside: 7”/9”,parametric_fixture,unreviewed
P080-I08,80,sinks,inventory_images/sinks/P080-I08_p080_img_08.png,10” Inside: 28” x 16” x 10” Insi Double Bowl Kitchen Sinks 6040 SR 9” Inside: 30” x 18 5/8” x 9”/7” Insid,parametric_fixture,unreviewed
P080-I09,80,sinks,inventory_images/sinks/P080-I09_p080_img_09.png,x 10” Inside: 30” x 16” x 10” en Sinks 4060 SR ” x 9”/7” Inside: 30” x 18 5/8” x,parametric_fixture,unreviewed
P080-I10,80,sinks,inventory_images/sinks/P080-I10_p080_img_10.png,5050 SR Inside: 30” x 16” x 9” Inside: 3 7”/9” 5050 HMR 6 Inside: 30” x 16” x 10” Inside,parametric_fixture,unreviewed
P080-I11,80,sinks,inventory_images/sinks/P080-I11_p080_img_11.png,6040 SR 9” Inside: 30” x 18 5/8” x 9”/7” Ins 6040 HMR 10” Inside: 30” x 16” x 9” I,parametric_fixture,unreviewed
P080-I12,80,sinks,inventory_images/sinks/P080-I12_p080_img_12.png,4060 SR x 9”/7” Inside: 30” x 18 5/8” x 4060 HMR x 9” Inside: 30” x 16” x 9”,parametric_fixture,unreviewed
P081-I01,81,sinks,inventory_images/sinks/P081-I01_p081_img_01.png,1315 SR Inside: 10 3/4” x 13” x 6 3/4”,parametric_fixture,unreviewed
P081-I02,81,sinks,inventory_images/sinks/P081-I02_p081_img_02.png,1616 SR Inside: 13” x 16 1/2” x 7”,parametric_fixture,unreviewed
P081-I03,81,sinks,inventory_images/sinks/P081-I03_p081_img_03.png,Bar Sinks 1519 SR 6 3/4” Inside: 14” x 14” x 7” In,parametric_fixture,unreviewed
P081-I04,81,sinks,inventory_images/sinks/P081-I04_p081_img_04.png,1315 SR Inside: 10 3/4” x 13” x 6 3/4” I 1218 HMR Inside: 10” x 16” x7” In,parametric_fixture,unreviewed
P081-I05,81,sinks,inventory_images/sinks/P081-I05_p081_img_05.png,1519 SR 6 3/4” Inside: 14” x 14” x 7” In 1518 HMR Inside: 13” x 16” x7” In,parametric_fixture,unreviewed
P081-I06,81,sinks,inventory_images/sinks/P081-I06_p081_img_06.png,1616 SR ” Inside: 13” x 16 1/2” x 7” 1618 HMR Inside: 16” x 14” x 9”,parametric_fixture,unreviewed
P081-I07,81,sinks,inventory_images/sinks/P081-I07_p081_img_07.png,Rectangle) 1813 (Large Rectangle) ” x 11” x 5 1/2” Inside: 18” x 13” x 6”,parametric_fixture,unreviewed
P081-I08,81,sinks,inventory_images/sinks/P081-I08_p081_img_08.png,Vanity Sinks ular Oval) 1611 (Small Rectangle) 1813 (Large x 13” x 6” Inside: 16 1/4” x 11” x 5 1/2” Inside: 1,parametric_fixture,unreviewed
P081-I09,81,sinks,inventory_images/sinks/P081-I09_p081_img_09.png,x 16” x7” Inside: 13” x 16” x7” Vanity Sinks Oval) 2210 (Regular Oval) 1611 (Small 12” x 6” Inside: 16” x 13” x 6” Inside: 16 1/4,parametric_fixture,unreviewed
P081-I10,81,sinks,inventory_images/sinks/P081-I10_p081_img_10.png,Inside: 10” x 16” x7” 2209 (Small Oval) 2210 (Reg Inside: 15 1/4” x 12” x 6” Inside: 16”,parametric_fixture,unreviewed
P083-I01,83,tub_shower_faucets,inventory_images/tub_shower_faucets/P083-I01_p083_img_01.png,,mesh_variant_material,unreviewed
P083-I02,83,tub_shower_faucets,inventory_images/tub_shower_faucets/P083-I02_p083_img_02.png,,mesh_variant_material,unreviewed
P083-I03,83,tub_shower_faucets,inventory_images/tub_shower_faucets/P083-I03_p083_img_03.png,,mesh_variant_material,unreviewed
P083-I04,83,tub_shower_faucets,inventory_images/tub_shower_faucets/P083-I04_p083_img_04.png,,mesh_variant_material,unreviewed
P083-I05,83,tub_shower_faucets,inventory_images/tub_shower_faucets/P083-I05_p083_img_05.png,,mesh_variant_material,unreviewed
P083-I06,83,tub_shower_faucets,inventory_images/tub_shower_faucets/P083-I06_p083_img_06.png,,mesh_variant_material,unreviewed
P084-I02,84,tub_shower_faucets,inventory_images/tub_shower_faucets/P084-I02_p084_img_02.png,,mesh_variant_material,unreviewed
P084-I03,84,tub_shower_faucets,inventory_images/tub_shower_faucets/P084-I03_p084_img_03.png,,mesh_variant_material,unreviewed
P084-I04,84,tub_shower_faucets,inventory_images/tub_shower_faucets/P084-I04_p084_img_04.png,,mesh_variant_material,unreviewed
P084-I05,84,tub_shower_faucets,inventory_images/tub_shower_faucets/P084-I05_p084_img_05.png,,mesh_variant_material,unreviewed
P084-I06,84,tub_shower_faucets,inventory_images/tub_shower_faucets/P084-I06_p084_img_06.png,,mesh_variant_material,unreviewed
P084-I07,84,tub_shower_faucets,inventory_images/tub_shower_faucets/P084-I07_p084_img_07.png,,mesh_variant_material,unreviewed
P085-I02,85,tub_shower_faucets,inventory_images/tub_shower_faucets/P085-I02_p085_img_02.png,,mesh_variant_material,unreviewed
P085-I03,85,tub_shower_faucets,inventory_images/tub_shower_faucets/P085-I03_p085_img_03.png,,mesh_variant_material,unreviewed
P085-I04,85,tub_shower_faucets,inventory_images/tub_shower_faucets/P085-I04_p085_img_04.png,,mesh_variant_material,unreviewed
P085-I05,85,tub_shower_faucets,inventory_images/tub_shower_faucets/P085-I05_p085_img_05.png,,mesh_variant_material,unreviewed
P085-I06,85,tub_shower_faucets,inventory_images/tub_shower_faucets/P085-I06_p085_img_06.png,,mesh_variant_material,unreviewed
P086-I02,86,tub_shower_faucets,inventory_images/tub_shower_faucets/P086-I02_p086_img_02.png,,mesh_variant_material,unreviewed
P086-I03,86,tub_shower_faucets,inventory_images/tub_shower_faucets/P086-I03_p086_img_03.png,,mesh_variant_material,unreviewed
P086-I04,86,tub_shower_faucets,inventory_images/tub_shower_faucets/P086-I04_p086_img_04.png,,mesh_variant_material,unreviewed
P086-I05,86,tub_shower_faucets,inventory_images/tub_shower_faucets/P086-I05_p086_img_05.png,,mesh_variant_material,unreviewed
P088-I02,88,wet_bar_faucets,inventory_images/wet_bar_faucets/P088-I02_p088_img_02.png,,mesh_variant_material,unreviewed
P088-I03,88,wet_bar_faucets,inventory_images/wet_bar_faucets/P088-I03_p088_img_03.png,,mesh_variant_material,unreviewed
P088-I04,88,wet_bar_faucets,inventory_images/wet_bar_faucets/P088-I04_p088_img_04.png,,mesh_variant_material,unreviewed
P088-I05,88,wet_bar_faucets,inventory_images/wet_bar_faucets/P088-I05_p088_img_05.png,,mesh_variant_material,unreviewed
P089-I02,89,wet_bar_faucets,inventory_images/wet_bar_faucets/P089-I02_p089_img_02.png,,mesh_variant_material,unreviewed
P089-I03,89,wet_bar_faucets,inventory_images/wet_bar_faucets/P089-I03_p089_img_03.png,,mesh_variant_material,unreviewed
P089-I04,89,wet_bar_faucets,inventory_images/wet_bar_faucets/P089-I04_p089_img_04.png,,mesh_variant_material,unreviewed
P089-I05,89,wet_bar_faucets,inventory_images/wet_bar_faucets/P089-I05_p089_img_05.png,,mesh_variant_material,unreviewed
P090-I02,90,wet_bar_faucets,inventory_images/wet_bar_faucets/P090-I02_p090_img_02.png,,mesh_variant_material,unreviewed
P090-I03,90,wet_bar_faucets,inventory_images/wet_bar_faucets/P090-I03_p090_img_03.png,,mesh_variant_material,unreviewed
P090-I04,90,wet_bar_faucets,inventory_images/wet_bar_faucets/P090-I04_p090_img_04.png,,mesh_variant_material,unreviewed
P092-I01,92,shelving,inventory_images/shelving/P092-I01_p092_img_01.png,,parametric_linear_system,unreviewed
P094-I01,94,trim_carpentry,inventory_images/trim_carpentry/P094-I01_p094_img_01.png,,procedural_profile_extrusion,unreviewed
P095-I01,95,trim_carpentry,inventory_images/trim_carpentry/P095-I01_p095_img_01.png,LWM45 5 1/4” Crown 9/16” x 5 1/4”,procedural_profile_extrusion,unreviewed
P095-I02,95,trim_carpentry,inventory_images/trim_carpentry/P095-I02_p095_img_02.png,LWM45 5 1/4” Crown 9/16” x 5 1/4”,procedural_profile_extrusion,unreviewed
P095-I03,95,trim_carpentry,inventory_images/trim_carpentry/P095-I03_p095_img_03.png,1/4” Crown Crown L 49 /4” 9/16 x 3 5/8 Primed 16’,procedural_profile_extrusion,unreviewed
P095-I04,95,trim_carpentry,inventory_images/trim_carpentry/P095-I04_p095_img_04.png,DYKE 5 1/4” Cove Crown Primed Pine,procedural_profile_extrusion,unreviewed
P095-I05,95,trim_carpentry,inventory_images/trim_carpentry/P095-I05_p095_img_05.png,/16” x 5 1/4” 9/16 x 3 5/8 Primed 16’ E ” Cove Crown ed Pine,procedural_profile_extrusion,unreviewed
P095-I06,95,trim_carpentry,inventory_images/trim_carpentry/P095-I06_p095_img_06.png,DYKE 5 1/4” Cove Crown Primed Pine,procedural_profile_extrusion,unreviewed
P095-I08,95,trim_carpentry,inventory_images/trim_carpentry/P095-I08_p095_img_08.png,Quarter Round Shoe Primed 16’ Primed 106 129 11/16 x 11/16 7/16 x 11/16 109,procedural_profile_extrusion,unreviewed
P095-I09,95,trim_carpentry,inventory_images/trim_carpentry/P095-I09_p095_img_09.png,Quarter Round Shoe L 254 Shoe Primed 16’ Primed 7/16 x 3/4 106 129 Primed 16’ 11/16 x 11/16 7/16 x 11/16,procedural_profile_extrusion,unreviewed
P095-I10,95,trim_carpentry,inventory_images/trim_carpentry/P095-I10_p095_img_10.png,d Shoe L 254 Shoe Primed 7/16 x 3/4 129 Primed 16’ 6 7/16 x 11/16,procedural_profile_extrusion,unreviewed
P095-I11,95,trim_carpentry,inventory_images/trim_carpentry/P095-I11_p095_img_11.png,Shoe L 254 Shoe Primed 7/16 x 3/4 129 Primed 16’ 7/16 x 11/16,procedural_profile_extrusion,unreviewed
P095-I12,95,trim_carpentry,inventory_images/trim_carpentry/P095-I12_p095_img_12.png,uarter Round Shoe L 254 Shoe Primed 16’ Primed 7/16 x 3/4 106 129 Primed 16’ 1/16 x 11/16 7/16 x 11/16 109 3/8 x 3/8 Pine,procedural_profile_extrusion,unreviewed
P095-I13,95,trim_carpentry,inventory_images/trim_carpentry/P095-I13_p095_img_13.png,Primed 16’ Primed 106 129 11/16 x 11/16 7/16 x 11/16 109 3/8 x 3/8 Pine,procedural_profile_extrusion,unreviewed
